,dt,bid_count,position_count,cash_value,positions_value,total_value
506,2021-09-13,0,15,9283.344750308954,162945.6153869629,172228.96013727185
507,2021-09-14,0,15,9283.344750308954,161914.42337036133,171197.76812067028
508,2021-09-15,2,14,13202.18889551159,159666.11099243164,172868.29988794323
509,2021-09-16,0,14,13202.18889551159,159465.01998901367,172667.20888452526
510,2021-09-17,0,14,13202.18889551159,158190.44799804688,171392.63689355846
511,2021-09-20,1,13,19342.771226596797,149543.33419799805,168886.10542459483
512,2021-09-21,1,14,11205.773947238886,157464.68925476074,168670.46320199964
513,2021-09-22,0,14,11205.773947238886,158640.23475646973,169846.00870370862
514,2021-09-23,0,14,11205.773947238886,160043.99795532227,171249.77190256116
515,2021-09-24,1,15,835.8208298682821,172252.4772644043,173088.29809427258
516,2021-09-27,1,15,835.8208298682821,171997.74322509766,172833.56405496594
517,2021-09-28,0,15,835.8208298682821,168638.73252868652,169474.5533585548
518,2021-09-29,0,15,835.8208298682821,169252.29110717773,170088.11193704602
519,2021-09-30,2,14,6115.869148349728,162086.59629821777,168202.4654465675
520,2021-10-01,0,14,6115.869148349728,163169.08950805664,169284.95865640638
521,2021-10-04,0,14,6115.869148349728,161841.97273254395,167957.84188089368
522,2021-10-05,1,13,11328.232368564572,158310.4221343994,169638.654502964
523,2021-10-06,1,13,11328.232368564572,158759.40895080566,170087.64131937025
524,2021-10-07,0,13,11328.232368564572,159845.42961120605,171173.66197977064
525,2021-10-08,0,13,11328.232368564572,159543.73893737793,170871.9713059425
526,2021-10-11,0,13,11328.232368564572,158296.88758850098,169625.11995706556
527,2021-10-12,1,13,11328.232368564572,156938.08212280273,168266.31449136732
528,2021-10-13,0,13,11328.232368564572,156676.66664123535,168004.89900979993
529,2021-10-14,0,13,11328.232368564572,159072.69134521484,170400.92371377943
530,2021-10-15,2,13,10643.065701389278,160444.7052001953,171087.7709015846
531,2021-10-18,1,13,10643.065701389278,160849.7386932373,171492.80439462658
532,2021-10-19,0,13,10643.065701389278,162342.90733337402,172985.9730347633
533,2021-10-20,1,12,17818.52671823498,156449.7501373291,174268.2768555641
534,2021-10-21,1,12,17818.52671823498,157303.18641662598,175121.71313486097
535,2021-10-22,0,12,17818.52671823498,157555.4027557373,175373.9294739723
536,2021-10-25,1,11,24176.604171848263,152202.1270751953,176378.7312470436
537,2021-10-26,0,11,24176.604171848263,151013.61351013184,175190.2176819801
538,2021-10-27,1,11,24176.604171848263,148257.88612365723,172434.4902955055
539,2021-10-28,0,11,24176.604171848263,148902.46238708496,173079.06655893323
540,2021-10-29,0,11,24176.604171848263,148655.22232055664,172831.8264924049
541,2021-11-01,0,11,24176.604171848263,149050.5271911621,173227.13136301038
542,2021-11-02,0,11,24176.604171848263,150073.62098693848,174250.22515878675
543,2021-11-03,1,12,3020.8777222633,172159.63249206543,175180.51021432874
544,2021-11-04,0,12,3020.8777222633,173352.02522277832,176372.90294504163
545,2021-11-05,1,11,12791.816397190056,164582.2238922119,177374.04028940198
546,2021-11-08,0,11,12791.816397190056,162940.48538208008,175732.30177927014
547,2021-11-09,1,11,12791.816397190056,163477.39295959473,176269.2093567848
548,2021-11-10,1,10,16553.770894718135,158783.89129638672,175337.66219110484
549,2021-11-11,0,10,16553.770894718135,159659.29336547852,176213.06426019664
550,2021-11-12,1,10,16553.770894718135,160601.0398864746,177154.81078119273
551,2021-11-15,2,9,22823.86167993542,154105.9154510498,176929.77713098523
552,2021-11-16,0,9,22823.86167993542,153736.74926757812,176560.61094751355
553,2021-11-17,0,9,22823.86167993542,153755.9829711914,176579.84465112683
554,2021-11-18,1,10,7718.196430301632,169335.69793701172,177053.89436731336
555,2021-11-19,0,10,7718.196430301632,169736.73095703125,177454.9273873329
556,2021-11-22,0,10,7718.196430301632,169957.51571655273,177675.71214685438
557,2021-11-23,0,10,7718.196430301632,171286.32431030273,179004.52074060438
558,2021-11-24,1,11,2287.950725650753,177137.18452453613,179425.1352501869
559,2021-11-26,0,11,2287.950725650753,173518.21937561035,175806.17010126112
560,2021-11-29,0,11,2287.950725650753,175711.78016662598,177999.73089227674
561,2021-11-30,2,10,11739.87234125134,161932.1086883545,173671.98102960584
562,2021-12-01,0,10,11739.87234125134,160535.64987182617,172275.52221307752
563,2021-12-02,0,10,11739.87234125134,161811.3468170166,173551.21915826795
564,2021-12-03,1,10,3130.2825936317095,171026.8669128418,174157.1495064735
565,2021-12-06,1,10,3130.2825936317095,173714.1242980957,176844.4068917274
566,2021-12-07,0,10,3130.2825936317095,175664.93759155273,178795.22018518444
567,2021-12-08,0,10,3130.2825936317095,174195.27969360352,177325.56228723523
568,2021-12-09,1,10,3130.2825936317095,172864.16091918945,175994.44351282116
569,2021-12-10,1,9,20407.365723514522,159786.38229370117,180193.7480172157
570,2021-12-13,0,9,20407.365723514522,158597.4220275879,179004.7877511024
571,2021-12-14,0,9,20407.365723514522,157350.98152160645,177758.34724512097
572,2021-12-15,2,9,49056.569536685914,131780.75523376465,180837.32477045056
573,2021-12-16,0,9,49056.569536685914,131053.81240844727,180110.38194513318
574,2021-12-17,0,9,49056.569536685914,129860.34469604492,178916.91423273084
575,2021-12-20,1,8,56109.90895318982,121786.52458190918,177896.433535099
576,2021-12-21,1,9,21114.104900455444,157745.18661499023,178859.2915154457
577,2021-12-22,0,9,21114.104900455444,159059.4596862793,180173.56458673475
578,2021-12-23,0,9,21114.104900455444,160076.77688598633,181190.88178644178
579,2021-12-27,1,9,21114.104900455444,161771.14143371582,182885.24633417127
580,2021-12-28,0,9,21114.104900455444,162262.2959136963,183376.40081415174
581,2021-12-29,0,9,21114.104900455444,162773.46076965332,183887.56567010877
582,2021-12-30,2,9,26274.266260623903,156972.49603271484,183246.76229333875
583,2021-12-31,0,9,26274.266260623903,157130.87120056152,183405.13746118543
584,2022-01-03,1,9,21132.943348026245,163724.35874938965,184857.3020974159
585,2022-01-04,0,9,21132.943348026245,164696.7441558838,185829.68750391004
586,2022-01-05,1,8,58290.656726932495,125643.6939239502,183934.3506508827
587,2022-01-06,1,9,21324.69708337781,161938.59176635742,183263.28884973523
588,2022-01-07,0,9,21324.69708337781,161211.78703308105,182536.48411645886
589,2022-01-10,1,8,57537.07591638562,122484.57412719727,180021.6500435829
590,2022-01-11,0,8,57537.07591638562,123564.47525024414,181101.55116662977
591,2022-01-12,1,9,19246.48438196179,162110.97564697266,181357.46002893444
592,2022-01-13,0,9,19246.48438196179,161070.6283569336,180317.11273889538
593,2022-01-14,0,9,19246.48438196179,158745.79887390137,177992.28325586315
594,2022-01-18,1,10,15610.283625125852,159501.07040405273,175111.3540291786
595,2022-01-19,0,10,15610.283625125852,158580.5980682373,174190.88169336316
596,2022-01-20,1,9,63561.88111047742,108179.68521118164,171741.56632165908
597,2022-01-21,1,10,41232.64839258191,129689.60800170898,170922.2563942909
598,2022-01-24,1,11,10170.648392581912,162685.3889465332,172856.0373391151
599,2022-01-25,1,10,19244.431469058964,151025.21934509277,170269.65081415174
600,2022-01-26,0,10,19244.431469058964,150290.52047729492,169534.9519463539
601,2022-01-27,1,10,19244.431469058964,146552.80532836914,165797.2367974281
602,2022-01-28,0,10,19244.431469058964,149992.35916137695,169236.79063043592
603,2022-01-31,0,10,19244.431469058964,153509.47303771973,172753.9045067787
604,2022-02-01,0,10,19244.431469058964,153691.55654907227,172935.98801813123
605,2022-02-02,0,10,19244.431469058964,153876.86004638672,173121.2915154457
606,2022-02-03,1,11,2994.850875186894,167375.26321411133,170370.11408929824
607,2022-02-04,0,11,2994.850875186894,166667.00325012207,169661.85412530898
608,2022-02-07,0,11,2994.850875186894,165898.95935058594,168893.81022577285
609,2022-02-08,0,11,2994.850875186894,169240.26908874512,172235.11996393203
610,2022-02-09,1,11,2994.850875186894,169850.75569152832,172845.60656671523
611,2022-02-10,1,10,6312.71280908582,162548.70948791504,168861.42229700086
612,2022-02-11,0,10,6312.71280908582,159933.68072509766,166246.39353418347
613,2022-02-14,0,10,6312.71280908582,160022.68600463867,166335.3988137245
614,2022-02-15,2,9,36998.88288354871,131517.44346618652,168516.32634973523
615,2022-02-16,0,9,36998.88288354871,131095.26252746582,168094.14541101453
616,2022-02-17,0,9,36998.88288354871,130498.34480285645,167497.22768640515
617,2022-02-18,1,10,23858.67482080457,143087.8273010254,166946.50212182995
618,2022-02-22,0,10,23858.67482080457,138865.10314941406,162723.77797021862
619,2022-02-23,0,10,23858.67482080457,137648.9517211914,161507.62654199597
620,2022-02-24,1,10,23858.67482080457,137798.0567932129,161656.73161401745
621,2022-02-25,1,9,37629.16367273328,127922.40524291992,165551.56891565322
622,2022-02-28,0,9,37629.16367273328,128234.12132263184,165863.28499536513
623,2022-03-01,0,9,37629.16367273328,127978.23143005371,165607.395102787
624,2022-03-02,0,9,37629.16367273328,129847.45330810547,167476.61698083876
625,2022-03-03,1,10,14175.905469608282,153398.97232055664,167574.87779016493
626,2022-03-04,0,10,14175.905469608282,153521.7529296875,167697.6583992958
627,2022-03-07,0,10,14175.905469608282,151851.50184631348,166027.40731592177
628,2022-03-08,0,10,14175.905469608282,149575.57067871094,163751.47614831923
629,2022-03-09,1,10,14175.905469608282,150624.42092895508,164800.32639856337
630,2022-03-10,1,9,22092.173925113653,141522.02339172363,163614.1973168373
631,2022-03-11,0,9,22092.173925113653,141400.34408569336,163492.51801080702
632,2022-03-14,0,9,22092.173925113653,142333.16650390625,164425.3404290199
633,2022-03-15,2,9,26299.601801776862,141217.90103912354,167517.5028409004
634,2022-03-16,0,9,26299.601801776862,141730.28926849365,168029.8910702705
635,2022-03-17,0,9,26299.601801776862,143199.9963760376,169499.59817781445
636,2022-03-18,1,9,26299.601801776862,143932.58953094482,170232.19133272168
637,2022-03-21,1,10,14811.671648883796,153397.95055389404,168209.62220277783
638,2022-03-22,0,10,14811.671648883796,154458.052444458,169269.7240933418
639,2022-03-23,0,10,14811.671648883796,151389.7274017334,166201.39905061718
640,2022-03-24,1,11,9651.562765216804,157219.4299697876,166870.9927350044
641,2022-03-25,1,10,14900.715205097174,151371.3747024536,166272.08990755078
642,2022-03-28,0,10,14900.715205097174,152428.97510528564,167329.6903103828
643,2022-03-29,0,10,14900.715205097174,154726.92699432373,169627.6421994209
644,2022-03-30,2,10,13697.595031452156,153716.17221832275,167413.76724977492
645,2022-03-31,0,10,13697.595031452156,150646.16165161133,164343.7566830635
646,2022-04-01,0,10,13697.595031452156,151549.16038513184,165246.755416584
647,2022-04-04,0,10,13697.595031452156,152373.55365753174,166071.1486889839
648,2022-04-05,1,9,43735.68946504591,121903.43360900879,165639.1230740547
649,2022-04-06,1,9,19082.691601276376,146853.63292694092,165936.3245282173
650,2022-04-07,0,9,19082.691601276376,148329.86907958984,167412.5606808662
651,2022-04-08,0,9,19082.691601276376,148618.23253631592,167700.9241375923
652,2022-04-11,0,9,19082.691601276376,147957.68756866455,167040.37916994092
653,2022-04-12,1,10,137.76678438184535,166303.65753173828,166441.42431612013
654,2022-04-13,0,10,137.76678438184535,167659.21955108643,167796.98633546827
655,2022-04-14,0,10,137.76678438184535,167037.4505996704,167175.21738405226
656,2022-04-18,1,10,137.76678438184535,165686.77444458008,165824.54122896193
657,2022-04-19,0,10,137.76678438184535,168337.64781951904,168475.4146039009
658,2022-04-20,1,9,10491.260700702647,158728.4242630005,169219.68496370313
659,2022-04-21,1,10,3931.504472064952,164404.91180419922,168336.41627626418
660,2022-04-22,0,10,3931.504472064952,160564.19124603271,164495.69571809768
661,2022-04-25,1,9,53480.81260805128,112374.85370635986,165855.66631441115
662,2022-04-26,0,9,53480.81260805128,110395.7124710083,163876.5250790596
663,2022-04-27,1,10,32105.747294330577,131136.79084777832,163242.53814210888
664,2022-04-28,0,10,32105.747294330577,135050.2923965454,167156.03969087597
665,2022-04-29,0,10,32105.747294330577,131857.33089447021,163963.07818880078
666,2022-05-02,0,10,32105.747294330577,132539.93282318115,164645.6801175117
667,2022-05-03,1,11,20890.11281251905,143124.43370819092,164014.54652070996
668,2022-05-04,0,11,20890.11281251905,147296.96578979492,168187.07860231397
669,2022-05-05,1,10,45460.91210145948,117725.26435852051,163186.17645998
670,2022-05-06,1,11,39263.82357759473,122852.55680084229,162116.38037843702
671,2022-05-09,1,12,8731.946648883793,151604.81414794922,160336.76079683303
672,2022-05-10,1,11,27980.309725666022,131221.4687347412,159201.77846040722
673,2022-05-11,0,11,27980.309725666022,129354.73690032959,157335.0466259956
674,2022-05-12,1,12,20689.82937135694,137233.05130004883,157922.88067140576
675,2022-05-13,0,12,20689.82937135694,139262.748336792,159952.57770814892
676,2022-05-16,0,12,20689.82937135694,139232.40032196045,159922.22969331738
677,2022-05-17,0,12,20689.82937135694,141645.61290740967,162335.4422787666
678,2022-05-18,1,13,16389.083105945563,140925.70457458496,157314.7876805305
679,2022-05-19,0,13,16389.083105945563,141317.63381958008,157706.71692552563
680,2022-05-20,1,12,46593.31189012525,110303.7166595459,156897.02854967114
681,2022-05-23,0,12,46593.31189012525,111637.29877471924,158230.61066484448
682,2022-05-24,1,13,43064.88660249708,115180.72834014893,158245.614942646
683,2022-05-25,1,12,51060.86287660596,107619.89784240723,158680.7607190132
684,2022-05-26,0,12,51060.86287660596,109189.15462493896,160250.01750154493
685,2022-05-27,1,13,23740.208195209478,138196.84963226318,161937.05782747266
686,2022-05-31,0,13,23740.208195209478,137318.14136505127,161058.34956026074
687,2022-06-01,0,13,23740.208195209478,135953.3712387085,159693.57943391797
688,2022-06-02,0,13,23740.208195209478,137607.5574874878,161347.76568269727
689,2022-06-03,1,14,16260.132793903325,143661.0809326172,159921.2137265205
690,2022-06-06,1,15,3802.4149167060605,156198.33984375,160000.75476045607
691,2022-06-07,0,15,3802.4149167060605,157099.00493621826,160901.41985292433
692,2022-06-08,0,15,3802.4149167060605,155135.40706634521,158937.82198305128
693,2022-06-09,1,15,3802.4149167060605,152831.298828125,156633.71374483107
694,2022-06-10,1,14,9789.454774188971,143197.6926803589,152987.14745454787
695,2022-06-13,0,14,9789.454774188971,139051.9178390503,148841.37261323928
696,2022-06-14,0,14,9789.454774188971,137624.05014038086,147413.50491456984
697,2022-06-15,2,13,21651.914304828617,127156.95667266846,148808.87097749708
698,2022-06-16,0,13,21651.914304828617,124384.3807220459,146036.29502687452
699,2022-06-17,0,13,21651.914304828617,124834.99813079834,146486.91243562696
700,2022-06-21,1,14,4935.5481213569365,143817.74654388428,148753.2946652412
701,2022-06-22,0,14,4935.5481213569365,144078.8963317871,149014.44445314404
702,2022-06-23,0,14,4935.5481213569365,145831.4323425293,150766.98046388623
703,2022-06-24,1,14,4935.5481213569365,150743.3536529541,155678.90177431103
704,2022-06-27,1,14,4935.5481213569365,149925.1787185669,154860.72683992382
705,2022-06-28,0,14,4935.5481213569365,145989.4495010376,150924.99762239453
706,2022-06-29,0,14,4935.5481213569365,146346.12197875977,151281.6701001167
707,2022-06-30,2,13,11990.16290559766,137708.24966430664,149698.4125699043
708,2022-07-01,0,13,11990.16290559766,139558.41884613037,151548.58175172802
709,2022-07-05,1,12,14075.158256626102,137561.745262146,151636.9035187721
710,2022-07-06,1,13,6131.219052219364,145765.73066711426,151896.9497193336
711,2022-07-07,0,13,6131.219052219364,147080.38940429688,153211.60845651623
712,2022-07-08,0,13,6131.219052219364,146535.52570343018,152666.74475564953
713,2022-07-11,0,13,6131.219052219364,145855.69667816162,151986.91573038098
714,2022-07-12,1,13,6131.219052219364,143871.6583251953,150002.87737741467
715,2022-07-13,0,13,6131.219052219364,142803.4818649292,148934.70091714856
716,2022-07-14,0,13,6131.219052219364,141832.6171875,147963.83623971936
717,2022-07-15,2,12,23290.969873142214,127631.29386901855,150922.26374216078
718,2022-07-18,1,12,23290.969873142214,126852.50053405762,150143.47040719984
719,2022-07-19,0,12,23290.969873142214,129530.15670776367,152821.1265809059
720,2022-07-20,1,11,34092.32420816418,119659.57794189453,153751.9021500587
721,2022-07-21,1,12,15493.248094272578,139136.2491607666,154629.49725503917
722,2022-07-22,0,12,15493.248094272578,138868.50204467773,154361.7501389503
723,2022-07-25,1,11,29863.450642490352,124134.83123779297,153998.28188028332
724,2022-07-26,0,11,29863.450642490352,121421.32339477539,151284.77403726574
725,2022-07-27,1,12,21971.69842844006,133026.42555236816,154998.12398080822
726,2022-07-28,0,12,21971.69842844006,134529.0370941162,156500.73552255626
727,2022-07-29,0,12,21971.69842844006,136236.44523620605,158208.1436646461
728,2022-08-01,0,12,21971.69842844006,136346.54808044434,158318.2465088844
729,2022-08-02,0,12,21971.69842844006,134862.1181488037,156833.81657724376
730,2022-08-03,1,12,21971.69842844006,137393.4398651123,159365.13829355236
731,2022-08-04,0,12,21971.69842844006,137528.15971374512,159499.85814218517
732,2022-08-05,1,11,29662.70191659924,130210.37330627441,159873.07522287365
733,2022-08-08,0,11,29662.70191659924,130261.93962097168,159924.64153757092
734,2022-08-09,1,12,21890.494497775995,136736.5379333496,158627.0324311256
735,2022-08-10,1,11,29361.52255868908,132264.48593139648,161626.00849008557
736,2022-08-11,0,11,29361.52255868908,132310.69717407227,161672.21973276135
737,2022-08-12,1,12,6373.478204441035,157216.5714263916,163590.04963083263
738,2022-08-15,2,11,12038.126036930049,152411.89193725586,164450.0179741859
739,2022-08-16,0,11,12038.126036930049,153766.06254577637,165804.1885827064
740,2022-08-17,0,11,12038.126036930049,152854.83474731445,164892.9607842445
741,2022-08-18,1,11,12038.126036930049,153532.12814331055,165570.2541802406
742,2022-08-19,0,11,12038.126036930049,151678.3634185791,163716.48945550915
743,2022-08-22,0,11,12038.126036930049,148303.31382751465,160341.4398644447
744,2022-08-23,0,11,12038.126036930049,147656.59523010254,159694.72126703258
745,2022-08-24,1,12,980.053975772822,159112.08610534668,160092.1400811195
746,2022-08-25,1,11,7413.161884403193,153558.60633850098,160971.76822290418
747,2022-08-26,0,11,7413.161884403193,147790.71502685547,155203.87691125867
748,2022-08-29,0,11,7413.161884403193,146505.58242797852,153918.74431238172
749,2022-08-30,2,11,22374.811614322625,129933.68682861328,152308.4984429359
750,2022-08-31,0,11,22374.811614322625,128570.99838256836,150945.80999689098
751,2022-09-01,0,11,22374.811614322625,128851.99890136719,151226.8105156898
752,2022-09-02,0,11,22374.811614322625,127902.00004577637,150276.811660099
753,2022-09-06,1,11,22374.811614322625,126850.00114440918,149224.8127587318
754,2022-09-07,0,11,22374.811614322625,129269.99931335449,151644.8109276771
755,2022-09-08,0,11,22374.811614322625,130387.99934387207,152762.8109581947
756,2022-09-09,1,12,18237.553522586786,136465.99769592285,154703.55121850964
